,predictions,labels
2140,131,169
2141,131,161
2142,125,158
2143,113,173
2144,116,181
2145,128,185
2146,123,264
2147,177,255
2148,170,234
2149,151,227
2150,147,231
2151,151,222
2152,150,183
2153,125,175
2154,120,179
2155,127,190
2156,130,181
2157,125,175
2158,119,178
2159,125,191
2160,136,186
2161,133,192
2162,145,198
2163,143,191
2164,136,172
2165,122,178
2166,130,183
2167,130,176
2168,125,172
2169,128,215
2170,164,146
2171,83,119
2172,76,131
2173,96,187
2174,133,206
2175,149,213
2176,154,195
2177,148,181
2178,148,152
2179,109,158
2180,113,169
2181,127,169
2182,124,164
2183,117,169
2184,121,166
2185,120,167
2186,123,173
2187,129,177
2188,138,195
2189,159,190
2190,141,194
2191,130,195
2192,139,181
2193,119,177
2194,121,158
2195,104,130
2196,88,129
2197,93,116
2198,86,112
2199,81,105
2200,79,101
2201,83,108
2202,88,110
2203,85,116
2204,88,127
2205,92,127
2206,93,113
2207,86,105
2208,83,84
2209,64,75
2210,60,74
2211,57,77
2212,71,84
2213,81,95
2214,81,114
2215,100,131
2216,103,130
2217,100,164
2218,124,170
2219,120,170
2220,104,151
2221,87,138
2222,90,137
2223,98,149
2224,111,145
2225,103,149
2226,105,158
2227,111,166
2228,113,169
2229,123,167
2230,118,161
2231,116,152
2232,110,138
2233,103,136
2234,99,124
2235,95,131
2236,103,137
2237,109,136
2238,96,151
2239,121,151
2240,105,107
2241,63,166
2242,117,156
2243,115,152
2244,118,145
2245,108,161
2246,122,146
2247,102,148
2248,108,147
2249,108,145
2250,106,147
2251,108,152
2252,113,158
2253,122,156
2254,120,149
2255,115,149
2256,113,149
2257,117,138
2258,111,120
2259,97,122
2260,99,119
2261,100,112
2262,89,110
2263,91,98
2264,78,92
2265,71,186
2266,160,142
2267,101,137
2268,93,126
2269,88,122
2270,88,119
2271,86,114
2272,87,110
2273,89,109
2274,84,105
2275,83,117
2276,91,136
2277,99,141
2278,102,126
2279,95,105
2280,86,93
2281,75,75
2282,64,77
2283,66,95
2284,85,98
2285,91,114
2286,94,117
2287,92,124
2288,106,147
2289,124,170
2290,139,158
2291,104,137
2292,89,122
2293,84,107
2294,77,108
2295,75,105
2296,77,103
2297,83,103
2298,80,117
2299,84,135
2300,94,138
2301,94,131
2302,94,124
2303,92,94
2304,73,77
2305,64,75
2306,59,79
2307,63,74
2308,71,84
2309,77,98
2310,79,109
2311,83,119
2312,91,146
2313,109,191
2314,129,166
2315,104,158
2316,103,145
2317,98,140
2318,92,131
2319,89,127
2320,86,131
2321,89,138
2322,92,152
2323,100,166
2324,104,149
2325,92,124
2326,76,117
2327,71,95
2328,61,79
2329,50,75
2330,52,74
2331,55,77
2332,59,93
2333,68,109
2334,75,117
2335,81,120
2336,79,116
2337,67,119
2338,88,110
2339,80,103
2340,75,95
2341,66,97
2342,66,98
2343,72,99
2344,75,110
2345,86,122
2346,89,142
2347,101,156
2348,113,156
2349,106,140
2350,98,141
2351,97,137
2352,95,129
2353,94,133
2354,96,131
2355,95,135
2356,100,143
2357,105,144
2358,104,133
2359,94,124
2360,80,114
2361,76,189
2362,144,138
2363,91,124
2364,79,122
2365,86,122
2366,88,124
2367,86,124
2368,91,114
2369,90,108
2370,80,95
2371,70,107
2372,82,122
2373,86,134
2374,91,129
2375,88,103
2376,79,90
2377,67,89
2378,66,77
2379,60,84
2380,73,85
2381,76,99
2382,80,107
2383,82,120
2384,92,114
2385,89,147
2386,118,148
2387,104,143
2388,102,120
2389,89,110
2390,83,110
2391,82,109
2392,83,110
2393,84,114
2394,88,129
2395,95,137
2396,107,138
2397,107,131
2398,99,117
2399,92,116
2400,92,119
2401,87,114
2402,81,103
2403,82,103
2404,86,119
2405,91,124
2406,100,117
2407,96,109
2408,92,105
2409,87,176
2410,131,143
2411,98,127
2412,85,117
2413,83,112
2414,82,117
2415,85,114
2416,87,113
2417,88,103
2418,78,101
2419,79,120
2420,91,124
2421,85,129
2422,89,109
2423,84,91
2424,72,81
2425,107,75
2426,48,75
2427,53,77
2428,66,82
2429,73,81
2430,67,91
2431,72,101
2432,81,103
2433,84,176
2434,133,158
2435,99,151
2436,93,130
2437,86,103
2438,68,99
2439,66,95
2440,73,95
2441,71,103
2442,73,120
2443,84,138
2444,94,138
2445,96,127
2446,90,103
2447,72,89
2448,63,70
2449,54,66
2450,52,71
2451,54,73
2452,62,75
2453,67,80
2454,71,90
2455,77,126
2456,86,137
2457,101,186
2458,141,155
2459,103,138
2460,92,122
2461,81,116
2462,82,116
2463,77,113
2464,81,109
2465,84,99
2466,72,105
2467,75,126
2468,85,141
2469,90,119
2470,83,114
2471,81,91
2472,67,77
2473,58,68
2474,52,77
2475,57,75
2476,68,89
2477,78,101
2478,76,101
2479,75,110
2480,86,107
2481,82,137
2482,102,130
2483,91,122
2484,76,110
2485,83,101
2486,72,67
2487,43,74
2488,52,77
2489,49,71
2490,46,77
2491,46,24
2492,19,24
2493,17,35
2494,21,32
2495,18,33
2496,23,34
2497,43,43
2498,46,43
2499,44,50
2500,65,54
2501,61,68
2502,86,99
2503,103,110
2504,81,92
2505,62,88
2506,64,65
2507,39,27
2508,16,13
2509,11,19
2510,12,11
2511,10,21
2512,15,8
2513,18,11
2514,15,39
2515,38,47
2516,44,49
2517,29,35
2518,25,42
2519,27,35
2520,24,34
2521,33,31
2522,42,31
2523,52,56
2524,64,70
2525,82,66
2526,60,71
2527,65,81
2528,75,79
2529,39,65
2530,41,44
2531,28,15
2532,12,5
2533,8,4
2534,7,11
2535,11,14
2536,15,10
2537,12,7
2538,8,14
2539,14,19
2540,18,32
2541,18,18
2542,30,19
2543,18,19
2544,20,18
2545,24,19
2546,30,20
2547,33,32
2548,31,24
2549,30,33
2550,33,37
2551,36,44
2552,38,149
2553,122,144
2554,107,131
2555,89,124
2556,77,113
2557,70,101
2558,57,72
2559,46,84
2560,52,94
2561,64,73
2562,40,50
2563,27,23
2564,18,26
2565,18,27
2566,19,26
2567,19,24
2568,21,39
2569,50,50
2570,53,53
2571,51,58
2572,75,68
2573,73,81
2574,99,124
2575,114,112
2576,95,149
2577,110,140
2578,92,131
2579,72,133
2580,84,119
2581,73,71
2582,43,27
2583,25,58
2584,54,80
2585,66,68
2586,42,58
2587,32,37
2588,25,32
2589,22,34
2590,24,26
2591,20,34
2592,30,32
2593,33,56
2594,59,51
2595,48,60
2596,58,58
2597,64,90
2598,96,117
2599,106,129
2600,97,120
2601,69,120
2602,68,124
2603,80,117
2604,69,110
2605,57,105
2606,69,59
2607,40,29
2608,26,32
2609,21,35
2610,35,31
2611,19,24
2612,20,32
2613,25,35
2614,24,29
2615,30,40
2616,44,43
2617,28,35
2618,44,44
2619,48,54
2620,68,70
2621,80,81
2622,80,97
2623,75,112
2624,78,101
2625,58,81
2626,56,81
2627,54,75
2628,52,59
2629,41,59
2630,34,37
2631,30,35
2632,25,37
2633,30,45
2634,38,29
2635,17,15
2636,11,13
2637,10,4
2638,8,4
2639,9,5
2640,10,17
2641,23,27
2642,31,56
2643,59,77
2644,64,73
2645,59,54
2646,42,54
2647,48,63
2648,50,127
2649,94,122
2650,90,122
2651,81,114
2652,71,110
2653,66,94
2654,55,75
2655,49,77
2656,45,74
2657,48,66
2658,45,44
2659,23,35
2660,22,27
2661,19,24
2662,17,27
2663,19,24
2664,19,44
2665,51,50
2666,41,42
2667,46,45
2668,58,49
2669,65,73
2670,90,105
2671,105,99
2672,89,105
2673,75,105
2674,73,98
2675,69,87
2676,58,84
2677,53,73
2678,44,56
2679,41,68
2680,42,67
2681,49,66
2682,36,47
2683,23,24
2684,16,24
2685,14,20
2686,14,19
2687,15,23
2688,19,33
2689,36,45
2690,44,54
2691,50,54
2692,57,51
2693,65,60
2694,73,66
2695,74,70
2696,64,113
2697,75,110
2698,78,114
2699,120,114
2700,83,105
2701,69,108
2702,71,68
2703,44,59
2704,62,74
2705,54,67
2706,42,40
2707,23,24
2708,17,24
2709,17,22
2710,18,21
2711,16,17
2712,28,39
2713,41,44
2714,40,33
2715,54,40
2716,67,53
2717,58,75
2718,103,108
2719,96,103
2720,75,140
2721,96,130
2722,93,117
2723,72,112
2724,72,95
2725,58,51
2726,33,34
2727,23,32
2728,27,35
2729,52,53
2730,38,35
2731,24,23
2732,22,24
2733,15,19
2734,16,24
2735,21,31
2736,31,24
2737,34,29
2738,44,43
2739,61,47
2740,59,50
2741,61,73
2742,73,93
2743,80,107
2744,83,109
2745,69,116
2746,79,109
2747,77,107
2748,80,101
2749,64,75
2750,47,49
2751,36,54
2752,35,75
2753,49,68
2754,39,35
2755,21,20
2756,16,19
2757,20,29
2758,21,23
2759,20,23
2760,20,37
2761,33,49
2762,43,50
2763,48,53
2764,62,63
2765,64,89
2766,83,110
2767,92,120
2768,84,109
2769,74,112
2770,89,103
2771,76,88
2772,62,68
2773,45,45
2774,34,68
2775,64,65
2776,68,68
2777,78,67
2778,69,68
2779,96,89
2780,109,101
2781,124,120
2782,118,138
2783,119,140
2784,119,146
2785,122,145
2786,126,158
2787,130,164
2788,138,169
2789,131,170
2790,127,169
2791,123,190
2792,128,90
2793,79,95
2794,73,88
2795,57,88
2796,48,95
2797,68,103
2798,75,99
2799,86,113
2800,90,120
2801,89,120
2802,106,109
2803,105,101
2804,102,108
2805,100,119
2806,93,129
2807,88,79
2808,123,135
2809,114,141
2810,114,151
2811,114,158
2812,111,161
2813,114,164
2814,111,53
2815,25,67
2816,45,72
2817,48,79
2818,54,80
2819,58,85
2820,63,90
2821,69,91
2822,66,94
2823,68,112
2824,84,119
2825,101,116
2826,91,92
2827,83,98
2828,91,117
2829,96,143
2830,169,148
2831,108,143
2832,114,149
2833,112,146
2834,109,149
2835,102,142
2836,103,145
2837,101,147
2838,102,119
2839,99,97
2840,88,90
2841,75,91
2842,81,66
2843,57,50
2844,40,45
2845,50,56
2846,62,68
2847,90,71
2848,99,81
2849,117,95
2850,137,138
2851,167,148
2852,139,140
2853,133,152
2854,126,152
2855,116,172
2856,152,187
2857,176,195
2858,161,204
2859,156,194
2860,156,204
2861,157,210
2862,154,131
2863,104,124
2864,100,119
2865,100,109
2866,90,93
2867,72,87
2868,83,79
2869,91,72
2870,101,72
2871,115,68
2872,112,90
2873,142,99
2874,145,117
2875,145,148
2876,153,151
2877,133,156
2878,138,159
2879,145,166
2880,145,181
2881,146,189
2882,154,190
2883,151,206
2884,144,218
2885,141,222
2886,148,126
2887,102,130
2888,92,124
2889,95,114
2890,82,88
2891,67,84
2892,77,91
2893,67,84
2894,59,87
2895,74,99
2896,91,113
2897,120,119
2898,114,124
2899,108,127
2900,122,142
2901,139,167
2902,131,155
2903,126,152
2904,126,155
2905,140,183
2906,133,199
2907,123,218
2908,128,218
2909,132,221
2910,133,60
2911,66,56
2912,55,54
2913,43,51
2914,43,54
2915,45,54
2916,43,59
2917,51,61
2918,62,60
2919,72,56
2920,77,59
2921,77,68
2922,110,81
2923,124,103
2924,128,113
2925,105,120
2926,109,135
2927,123,129
2928,135,136
2929,125,167
2930,127,159
2931,126,156
2932,127,156
2933,117,161
2934,117,101
2935,110,101
2936,89,89
2937,88,79
2938,86,54
2939,45,45
2940,38,50
2941,51,50
2942,58,53
2943,65,65
2944,86,89
2945,124,107
2946,148,130
2947,131,126
2948,138,135
2949,118,142
2950,115,148
2951,128,154
2952,134,149
2953,139,159
2954,143,166
2955,144,166
2956,130,170
2957,129,175
2958,127,68
2959,69,64
2960,69,58
2961,68,45
2962,58,47
2963,52,43
2964,48,42
2965,53,42
2966,56,41
2967,65,47
2968,88,56
2969,98,77
2970,108,92
2971,114,105
2972,111,117
2973,107,120
2974,105,126
2975,100,129
2976,106,127
2977,111,124
2978,113,135
2979,120,146
2980,118,142
2981,108,148
2982,112,110
2983,81,93
2984,73,88
2985,69,77
2986,73,58
2987,43,42
2988,39,44
2989,50,45
2990,69,60
2991,102,73
2992,120,91
2993,146,110
2994,136,120
2995,117,117
2996,115,136
2997,130,145
2998,118,148
2999,134,172
3000,138,172
3001,141,181
3002,155,190
3003,146,184
3004,144,198
3005,148,197
3006,131,119
3007,88,113
3008,76,103
3009,73,94
3010,67,79
3011,80,81
3012,74,79
3013,89,84
3014,106,77
3015,116,73
3016,112,87
3017,112,91
3018,97,105
3019,111,120
3020,132,137
3021,146,149
3022,131,140
3023,132,151
3024,121,161
3025,137,179
3026,139,181
3027,138,202
3028,131,210
3029,136,212
3030,141,120
3031,101,107
3032,83,107
3033,78,92
3034,62,65
3035,58,45
3036,37,42
3037,44,50
3038,55,67
3039,79,68
3040,92,85
3041,112,99
3042,123,124
3043,127,127
3044,113,137
3045,115,144
3046,126,154
3047,124,163
3048,128,173
3049,130,179
3050,143,190
3051,139,202
3052,144,204
3053,134,220
3054,148,191
3055,139,187
3056,125,191
3057,121,204
3058,154,202
3059,151,187
3060,143,177
3061,141,159
3062,130,164
3063,139,197
3064,144,221
3065,154,235
3066,167,236
3067,170,242
3068,169,271
3069,191,303
3070,210,309
3071,187,305
3072,202,291
3073,199,278
3074,188,263
3075,176,241
3076,165,229
3077,159,235
3078,156,161
3079,121,161
3080,115,161
3081,119,161
3082,116,154
3083,120,144
3084,113,124
3085,114,126
3086,108,124
3087,136,148
3088,182,206
3089,140,190
3090,119,185
3091,129,189
3092,132,204
3093,140,210
3094,152,217
3095,151,246
3096,182,281
3097,214,278
3098,205,262
3099,173,230
3100,144,229
3101,152,177
3102,134,219
3103,165,179
3104,127,178
3105,126,179
3106,139,159
3107,116,163
3108,130,156
3109,130,156
3110,129,181
3111,137,213
3112,163,204
3113,153,181
3114,131,192
3115,144,208
3116,173,144
3117,112,226
3118,202,215
3119,145,215
3120,154,219
3121,158,226
3122,159,226
3123,161,229
3124,153,183
3125,180,185
3126,133,204
3127,141,207
3128,149,212
3129,156,215
3130,161,213
3131,164,215
3132,162,210
3133,167,221
3134,174,229
3135,175,250
3136,176,262
3137,181,281
3138,193,312
3139,218,314
3140,209,315
3141,208,307
3142,206,293
3143,198,281
3144,189,293
3145,192,285
3146,191,291
3147,194,301
3148,191,229
3149,147,199
3150,135,207
3151,138,228
3152,153,262
3153,170,250
3154,174,199
3155,166,192
3156,143,198
3157,146,199
3158,160,212
3159,160,233
3160,159,244
3161,166,263
3162,183,300
3163,212,3
3164,17,263
3165,144,245
3166,170,236
3167,178,236
3168,176,224
3169,133,227
3170,144,233
3171,159,242
3172,163,219
3173,151,204
3174,147,212
3175,149,215
3176,153,208
3177,149,203
3178,141,204
3179,153,227
3180,159,230
3181,126,280
3182,217,319
3183,217,342
3184,207,329
3185,204,314
3186,194,312
3187,188,285
3188,177,291
3189,180,309
3190,196,336
3191,194,156
3192,106,156
3193,110,156
3194,114,159
3195,119,176
3196,148,176
3197,170,172
3198,148,166
3199,156,221
3200,170,246
3201,168,245
3202,175,250
3203,178,241
3204,169,245
3205,174,264
3206,188,278
3207,197,320
3208,231,313
3209,219,312
3210,216,289
3211,195,274
3212,179,284
3213,179,256
3214,168,172
3215,143,175
3216,124,166
3217,118,156
3218,121,158
3219,124,154
3220,125,159
3221,137,164
3222,136,169
3223,147,195
3224,155,227
3225,166,249
3226,177,261
3227,171,275
3228,186,306
3229,215,303
3230,197,306
3231,200,293
3232,195,277
3233,184,249
3234,170,231
3235,160,221
3236,153,206
3237,159,215
3238,152,163
3239,130,164
3240,122,159
3241,114,152
3242,117,159
3243,130,164
3244,130,159
3245,124,143
3246,111,136
3247,136,149
3248,150,192
3249,166,228
3250,174,258
3251,187,281
3252,190,313
3253,205,319
3254,214,320
3255,210,317
3256,204,300
3257,202,267
3258,183,221
3259,155,195
3260,154,186
3261,139,163
3262,128,159
3263,137,172
3264,118,181
3265,124,169
3266,128,159
3267,124,163
3268,127,159
3269,132,163
3270,139,172
3271,147,224
3272,174,228
3273,172,246
3274,207,264
3275,202,284
3276,201,291
3277,193,289
3278,193,281
3279,193,274
3280,187,242
3281,164,210
3282,151,191
3283,138,172
3284,128,179
3285,135,170
3286,124,222
3287,154,235
3288,169,219
3289,150,242
3290,169,235
3291,163,173
3292,147,161
3293,127,156
3294,129,146
3295,146,185
3296,131,211
3297,153,219
3298,163,221
3299,169,231
3300,174,250
3301,179,293
3302,208,305
3303,197,303
3304,197,283
3305,193,264
3306,179,252
3307,169,229
3308,165,219
3309,160,210
3310,150,181
3311,139,181
3312,124,173
3313,122,167
3314,120,185
3315,134,229
3316,156,215
3317,158,212
3318,159,213
3319,160,220
3320,167,225
3321,163,235
3322,171,260
3323,185,280
3324,189,300
3325,199,300
3326,182,289
3327,180,278
3328,197,260
3329,185,227
3330,164,202
3331,146,185
3332,138,199
3333,148,195
3334,142,239
3335,167,228
3336,160,242
3337,171,266
3338,183,254
3339,171,244
3340,137,124
3341,50,54
3342,27,45
3343,28,43
3344,34,16
3345,39,32
3346,50,29
3347,59,27
3348,54,29
3349,55,43
3350,50,37
3351,73,35
3352,59,45
3353,66,45
3354,39,43
3355,41,44
3356,40,43
3357,41,40
3358,39,224
3359,152,220
3360,162,235
3361,160,255
3362,160,253
3363,168,253
3364,164,191
3365,114,77
3366,32,67
3367,37,54
3368,42,58
3369,46,41
3370,38,47
3371,54,45
3372,45,43
3373,56,37
3374,52,29
3375,56,41
3376,64,47
3377,34,42
3378,37,44
3379,35,40
3380,34,31
3381,25,32
3382,28,235
3383,141,227
3384,161,228
3385,164,228
3386,161,222
3387,156,255
3388,169,191
3389,101,124
3390,60,87
3391,51,75
3392,55,99
3393,68,56
3394,59,43
3395,35,44
3396,52,45
3397,62,39
3398,65,39
3399,64,41
3400,55,42
3401,36,37
3402,33,37
3403,32,32
3404,25,27
3405,24,27
3406,26,296
3407,198,300
3408,192,303
3409,193,288
3410,186,267
3411,167,235
3412,123,101
3413,43,50
3414,23,40
3415,28,34
3416,30,32
3417,48,32
3418,56,35
3419,61,43
3420,64,51
3421,69,45
3422,68,42
3423,61,42
3424,66,47
3425,86,53
3426,47,50
3427,44,51
3428,45,47
3429,45,44
3430,40,237
3431,184,256
3432,191,264
3433,174,276
3434,177,260
3435,158,235
3436,119,130
3437,57,59
3438,38,44
3439,49,35
3440,51,32
3441,63,35
3442,67,35
3443,72,39
3444,65,40
3445,70,41
3446,67,39
3447,69,42
3448,68,45
3449,55,49
3450,46,50
3451,44,42
3452,39,45
3453,43,47
3454,43,287
3455,164,280
3456,175,291
3457,177,303
3458,179,309
3459,185,283
3460,171,149
3461,62,66
3462,34,43
3463,24,34
3464,40,39
3465,33,35
3466,29,39
3467,56,43
3468,49,44
3469,53,41
3470,36,45
3471,76,43
3472,55,47
3473,34,47
3474,36,45
3475,38,42
3476,40,45
3477,39,49
3478,37,246
3479,147,240
3480,160,246
3481,173,244
3482,171,236
3483,163,240
3484,162,173
3485,109,117
3486,72,84
3487,51,79
3488,49,67
3489,52,60
3490,61,59
3491,61,50
3492,56,47
3493,61,47
3494,70,44
3495,67,47
3496,84,45
3497,64,35
3498,30,32
3499,25,29
3500,26,27
3501,30,29
3502,34,221
3503,169,218
3504,177,219
3505,174,221
3506,156,227
3507,143,224
3508,115,105
3509,39,49
3510,22,34
3511,24,31
3512,34,33
3513,44,35
3514,56,35
3515,62,29
3516,59,35
3517,58,44
3518,59,43
3519,59,41
3520,70,42
3521,70,47
3522,51,50
3523,41,45
3524,40,47
3525,41,40
3526,36,161
3527,134,161
3528,143,176
3529,143,169
3530,126,164
3531,109,170
3532,105,145
3533,69,79
3534,51,58
3535,58,58
3536,71,56
3537,66,50
3538,62,47
3539,61,47
3540,56,41
3541,51,32
3542,44,24
3543,47,39
3544,66,50
3545,80,53
3546,49,45
3547,36,34
3548,33,29
3549,32,31
3550,35,169
3551,132,179
3552,159,195
3553,143,221
3554,158,239
3555,159,220
3556,118,108
3557,44,56
3558,23,29
3559,21,27
3560,30,32
3561,48,29
3562,56,24
3563,45,32
3564,51,37
3565,55,29
3566,56,45
3567,47,44
3568,90,47
3569,54,47
3570,40,51
3571,43,49
3572,41,49
3573,42,42
3574,37,211
3575,158,199
3576,165,204
3577,154,221
3578,160,237
3579,161,246
3580,149,159
3581,84,60
3582,31,49
3583,35,35
3584,35,29
3585,41,33
3586,50,34
3587,50,37
3588,50,35
3589,57,40
3590,57,42
3591,60,42
3592,60,44
3593,38,42
3594,39,39
3595,35,40
3596,35,43
3597,39,41
3598,37,177
3599,144,170
3600,142,181
3601,139,199
3602,149,229
3603,145,221
3604,114,103
3605,41,49
3606,20,34
3607,25,27
3608,29,32
3609,47,29
3610,50,34
3611,51,35
3612,53,37
3613,57,37
3614,61,41
3615,63,41
3616,67,47
3617,52,45
3618,37,49
3619,39,47
3620,37,47
3621,40,43
3622,36,37
3623,30,39
3624,26,39
3625,22,39
3626,29,45
3627,28,45
3628,26,47
3629,27,39
3630,27,33
3631,33,43
3632,34,61
3633,42,60
3634,40,59
3635,45,63
3636,47,68
3637,52,59
3638,48,50
3639,42,40
3640,39,37
3641,37,45
3642,33,50
3643,37,33
3644,30,35
3645,34,39
3646,36,41
3647,31,42
3648,30,35
3649,25,37
3650,28,41
3651,29,33
3652,24,29
3653,18,34
3654,18,41
3655,23,41
3656,26,40
3657,27,44
3658,29,42
3659,31,49
3660,34,58
3661,38,56
3662,38,59
3663,42,54
3664,37,49
3665,35,50
3666,37,53
3667,40,47
3668,38,44
3669,36,41
3670,35,29
3671,16,24
3672,16,21
3673,16,24
3674,17,24
3675,19,24
3676,19,29
3677,19,33
3678,20,35
3679,22,34
3680,23,42
3681,26,43
3682,28,37
3683,29,39
3684,30,42
3685,33,51
3686,37,60
3687,43,50
3688,34,47
3689,34,47
3690,33,44
3691,35,43
3692,35,41
3693,38,39
3694,37,42
3695,33,40
3696,27,40
3697,24,40
3698,29,44
3699,27,50
3700,31,50
3701,31,47
3702,36,42
3703,36,45
3704,36,47
3705,36,54
3706,45,61
3707,48,64
3708,55,65
3709,53,56
3710,46,50
3711,46,49
3712,45,42
3713,41,35
3714,33,40
3715,35,29
3716,31,29
3717,33,24
3718,32,37
3719,33,37
3720,27,37
3721,25,31
3722,23,45
3723,26,45
3724,28,45
3725,29,42
3726,33,40
3727,36,44
3728,37,49
3729,38,58
3730,41,56
3731,43,64
3732,50,58
3733,46,59
3734,46,50
3735,43,43
3736,41,37
3737,37,37
3738,32,47
3739,37,33
3740,33,34
3741,34,39
3742,38,43
3743,23,40
3744,22,47
3745,31,53
3746,24,50
3747,28,51
3748,35,51
3749,32,54
3750,35,50
3751,35,45
3752,30,45
3753,30,45
3754,31,47
3755,34,50
3756,37,50
3757,37,47
3758,39,49
3759,38,45
3760,35,35
3761,30,31
3762,27,39
3763,30,35
3764,33,34
3765,32,24
3766,30,26
3767,23,29
3768,22,26
3769,22,27
3770,22,27
3771,22,29
3772,22,29
3773,23,34
3774,25,29
3775,22,37
3776,27,41
3777,29,41
3778,30,44
3779,33,51
3780,35,54
3781,34,58
3782,36,53
3783,34,43
3784,32,42
3785,28,32
3786,24,33
3787,24,21
3788,25,19
3789,25,15
3790,23,35
3791,26,37
3792,26,40
3793,26,45
3794,27,42
3795,26,45
3796,26,56
3797,32,47
3798,34,41
3799,29,43
3800,32,47
3801,34,50
3802,44,58
3803,45,64
3804,48,59
3805,49,61
3806,47,59
3807,47,54
3808,45,51
3809,40,47
3810,35,35
3811,32,35
3812,33,29
3813,31,27
3814,31,29
3815,25,32
3816,23,31
3817,26,35
3818,27,34
3819,27,34
3820,25,29
3821,22,29
3822,26,33
3823,27,29
3824,22,27
3825,26,35
3826,29,44
3827,34,50
3828,39,53
3829,41,54
3830,44,56
3831,43,50
3832,42,45
3833,35,40
3834,32,39
3835,32,39
3836,34,34
3837,34,33
3838,33,43
3839,30,39
3840,25,35
3841,23,42
3842,28,45
3843,27,47
3844,29,44
3845,28,47
3846,33,50
3847,37,42
3848,32,50
3849,39,54
3850,44,53
3851,42,50
3852,41,59
3853,49,66
3854,51,56
3855,45,51
3856,45,45
3857,41,42
3858,36,31
3859,31,27
3860,28,29
3861,31,27
3862,31,37
3863,20,37
3864,22,44
3865,26,40
3866,26,41
3867,27,37
3868,25,39
3869,27,43
3870,32,47
3871,31,47
3872,32,45
3873,34,49
3874,32,50
3875,39,51
3876,37,53
3877,40,56
3878,41,54
3879,41,45
3880,35,39
3881,31,34
3882,29,37
3883,29,35
3884,31,35
3885,33,35
3886,33,40
3887,30,41
3888,24,37
3889,23,45
3890,26,49
3891,26,50
3892,27,47
3893,28,44
3894,31,44
3895,33,47
3896,33,59
3897,39,56
3898,39,58
3899,43,56
3900,44,59
3901,45,59
3902,47,54
3903,45,50
3904,44,42
3905,39,34
3906,31,33
3907,30,29
3908,29,29
3909,29,34
3910,32,41
3911,34,42
3912,31,37
3913,29,29
3914,24,20
3915,19,15
